PlateVoltage,0,-4,-8,-12,-16,-20,-25,-30,-35,-40,-45,-50,-60
138.433,0.340347,0.291299,0.247418,0.208139,0.169566,0.136424,0.101135,0.07186,0.047984,0.03071,0.016928,0.010169,0.001561
140.351,0.34061,0.29162,0.247684,0.208399,0.16983,0.136649,0.101396,0.072099,0.048255,0.030913,0.017033,0.010235,0.001577
144.393,0.341164,0.292297,0.248155,0.208947,0.170386,0.137124,0.101947,0.072594,0.048825,0.031306,0.017266,0.010386,0.001624
148.434,0.341718,0.292973,0.248626,0.209419,0.170942,0.1376,0.102494,0.073089,0.049388,0.031658,0.017512,0.010549,0.001685
149.546,0.34187,0.293159,0.248756,0.209548,0.171072,0.137732,0.102644,0.073227,0.049541,0.031747,0.017582,0.010596,0.001704
149.899,0.341919,0.293218,0.248797,0.20959,0.171113,0.137774,0.102691,0.073271,0.04959,0.031775,0.017604,0.010611,0.00171
150.24,0.341966,0.293276,0.248837,0.209629,0.171153,0.137815,0.102737,0.073313,0.049637,0.031802,0.017625,0.010626,0.001716
151.925,0.342197,0.293558,0.249034,0.209826,0.171349,0.138016,0.102962,0.073525,0.049866,0.03193,0.017733,0.010699,0.001747
154.292,0.342521,0.293954,0.24931,0.210102,0.171626,0.138302,0.103276,0.073825,0.050184,0.032101,0.017887,0.010805,0.001791
154.842,0.342596,0.294046,0.249374,0.210166,0.17169,0.138369,0.103348,0.073895,0.050256,0.03214,0.017923,0.010831,0.001802
157.634,0.342979,0.294513,0.2497,0.210492,0.172015,0.138712,0.10371,0.074254,0.05062,0.032332,0.018108,0.01096,0.001857
157.84,0.343007,0.294548,0.249724,0.210516,0.172039,0.138737,0.103737,0.07428,0.050646,0.032346,0.018121,0.01097,0.001861
159.554,0.343198,0.294837,0.249924,0.210716,0.172239,0.138949,0.103954,0.0745,0.050863,0.032461,0.018237,0.011051,0.001896
163.596,0.343649,0.295517,0.250555,0.211187,0.172711,0.13945,0.104449,0.075017,0.051353,0.032731,0.018512,0.011246,0.001978
171.318,0.34451,0.296818,0.251761,0.212117,0.173611,0.140391,0.105312,0.075973,0.052199,0.033259,0.019048,0.011627,0.002123
171.337,0.344512,0.296821,0.251764,0.212119,0.173614,0.140393,0.105314,0.075975,0.052201,0.033261,0.019049,0.011628,0.002123
172.652,0.344658,0.297042,0.251969,0.212278,0.173767,0.140549,0.105449,0.076132,0.052333,0.033355,0.019141,0.011693,0.002145
173.787,0.344785,0.297233,0.252147,0.212414,0.1739,0.140682,0.105564,0.076265,0.052443,0.033438,0.019221,0.011749,0.002163
174.037,0.344813,0.297261,0.252186,0.212444,0.173929,0.140711,0.105589,0.076294,0.052467,0.033456,0.019239,0.011761,0.002167
174.714,0.344888,0.297338,0.252292,0.212526,0.173988,0.140789,0.105656,0.076373,0.052531,0.033507,0.019286,0.011795,0.002177
175.198,0.344942,0.297392,0.252367,0.212584,0.17403,0.140845,0.105704,0.076428,0.052576,0.033543,0.01932,0.011818,0.002185
175.402,0.344965,0.297415,0.252399,0.212609,0.174048,0.140868,0.105723,0.076452,0.052595,0.033559,0.019335,0.011828,0.002188
175.455,0.344971,0.297421,0.252403,0.212615,0.174052,0.140874,0.105729,0.076458,0.052599,0.033563,0.019338,0.011831,0.002188
175.542,0.34498,0.29743,0.252411,0.212625,0.17406,0.140884,0.105737,0.076468,0.052608,0.033569,0.019345,0.011835,0.00219
180.448,0.345527,0.297982,0.252831,0.213216,0.174489,0.141427,0.1062,0.077013,0.053036,0.033954,0.019691,0.012075,0.002254
182.189,0.345721,0.298177,0.252981,0.213426,0.174641,0.141613,0.10636,0.077199,0.053179,0.034094,0.019814,0.01216,0.002274
184.664,0.345997,0.298455,0.253193,0.213675,0.174857,0.14187,0.106582,0.077459,0.053375,0.034296,0.019988,0.012279,0.002299
190.034,0.346648,0.299059,0.253653,0.214215,0.175326,0.142409,0.107058,0.078002,0.053779,0.034731,0.020362,0.012536,0.002346
193.918,0.347119,0.299495,0.254056,0.214606,0.175665,0.142785,0.107399,0.078379,0.054059,0.035036,0.020624,0.012718,0.002373
197.342,0.347535,0.29988,0.25441,0.21495,0.175964,0.143111,0.107703,0.078703,0.054301,0.035293,0.020848,0.012877,0.002395
198.172,0.347635,0.299973,0.254496,0.215034,0.176036,0.143189,0.107777,0.07878,0.054359,0.035353,0.020901,0.012915,0.0024
199.563,0.347804,0.300142,0.254641,0.215174,0.176158,0.143318,0.107902,0.078909,0.054456,0.035452,0.020989,0.012978,0.002408
205.072,0.348472,0.30081,0.255211,0.215716,0.176639,0.143813,0.108401,0.079406,0.054842,0.035814,0.021321,0.013224,0.002437
205.415,0.348514,0.300852,0.255247,0.21575,0.176669,0.143843,0.108432,0.079436,0.054866,0.035835,0.021341,0.013239,0.002439
205.631,0.34854,0.300878,0.25527,0.215771,0.176688,0.143861,0.108452,0.079455,0.054881,0.035848,0.021353,0.013249,0.00244
207.219,0.348733,0.301071,0.255434,0.215927,0.176827,0.143997,0.108597,0.079595,0.054993,0.035942,0.021443,0.013318,0.002448
208.482,0.348839,0.301224,0.255565,0.216051,0.176937,0.144103,0.108712,0.079705,0.055082,0.036013,0.021512,0.013373,0.002455
209.446,0.348919,0.301341,0.255665,0.216146,0.177032,0.144182,0.1088,0.079788,0.055151,0.036066,0.021564,0.013414,0.00246
209.729,0.348943,0.301375,0.255694,0.216174,0.17706,0.144205,0.108826,0.079813,0.055171,0.036081,0.021579,0.013426,0.002461
212.456,0.349172,0.301706,0.255977,0.216442,0.177329,0.14442,0.109075,0.080045,0.055365,0.036224,0.021718,0.013542,0.002476
214.036,0.349304,0.301897,0.25614,0.216598,0.177485,0.14454,0.109218,0.080177,0.055477,0.036302,0.021795,0.013608,0.002485
214.114,0.349311,0.301907,0.256149,0.216605,0.177493,0.144546,0.109225,0.080184,0.055483,0.036306,0.021799,0.013611,0.002485
214.804,0.349369,0.30199,0.256221,0.216673,0.177561,0.144597,0.109287,0.080241,0.055532,0.036339,0.021831,0.01364,0.002489
